taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	namePublishedInID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	modified	bibliographicCitation	references	license	rightsHolder	datasetName	institutionCode	datasetID	isMarine	isFreshwater	isTerrestrial	isExtinct	isBrackish	vernacularName	source	language	isPreferredName
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	Flussneunauge	Nijssen, H.; de Groot, S.J. (1987). De vissen van Nederland: systematische indeling, historisch overzicht, het ontstaan van de viskweek, uitheemse vissoorten, determineersleutels, beschrijvingen, afbeeldingen, literatuur, van alle in Nederlandse wateren voor komende zee- en zoetwatervissoorten [Fishes of the Netherlands: systematic classification, historical overview, origins of fish culture, non-indigenous species, determination keys, descriptions, drawings, literature references on all marine and freshwater fish species living in Dutch waters]. KNNV Uitgeverij: Utrecht, The Netherlands. ISBN 90-5011-006-1. 224 pp.	DEU	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	chiscar de râu	PESI (A Pan-European Species directories Infrastructure) focal points	RON	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	dere dokuz gözlüsu	PESI (A Pan-European Species directories Infrastructure) focal points	TUR	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	elveniauge	PESI (A Pan-European Species directories Infrastructure) focal points	NNO	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	elveniøye	PESI (A Pan-European Species directories Infrastructure) focal points	NOB	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	flodlampret	PESI (A Pan-European Species directories Infrastructure) focal points	DAN	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	flodnejonöga	PESI (A Pan-European Species directories Infrastructure) focal points	SWE	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	irmak taşemeni	PESI (A Pan-European Species directories Infrastructure) focal points	TUR	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	lampern	Nijssen, H.; de Groot, S.J. (1987). De vissen van Nederland: systematische indeling, historisch overzicht, het ontstaan van de viskweek, uitheemse vissoorten, determineersleutels, beschrijvingen, afbeeldingen, literatuur, van alle in Nederlandse wateren voor komende zee- en zoetwatervissoorten [Fishes of the Netherlands: systematic classification, historical overview, origins of fish culture, non-indigenous species, determination keys, descriptions, drawings, literature references on all marine and freshwater fish species living in Dutch waters]. KNNV Uitgeverij: Utrecht, The Netherlands. ISBN 90-5011-006-1. 224 pp.	ENG	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	lamprea de rio	de Groot, B.; Dijkema, R.; Redant, F. (1988). Fish, shells and shellfish: an illustrated guide with descriptions, supply times and recipes of more than 400 sea and freshwater species [Vis, schelp- en schaaldieren: een geïllustreerde gids met de beschrijvingen, aanvoertijden en bereidingswijzen van ruim 400 soorten uit zee en zoet water]. Spectrum: Utrecht, The Netherlands. ISBN 90-274-20203. 180 pp. 	SPA	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	lamprea de río	PESI (A Pan-European Species directories Infrastructure) focal points	SPA	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	lampreda di fiume	de Groot, B.; Dijkema, R.; Redant, F. (1988). Fish, shells and shellfish: an illustrated guide with descriptions, supply times and recipes of more than 400 sea and freshwater species [Vis, schelp- en schaaldieren: een geïllustreerde gids met de beschrijvingen, aanvoertijden en bereidingswijzen van ruim 400 soorten uit zee en zoet water]. Spectrum: Utrecht, The Netherlands. ISBN 90-274-20203. 180 pp. 	ITA	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	lamprei	PESI (A Pan-European Species directories Infrastructure) focal points	DUT	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	lamprey	Hayward, P.J.; Ryland, J.S. (Ed.). (1990). The marine fauna of the British Isles and North-West Europe: 1. Introduction and protozoans to arthropods. Clarendon Press: Oxford, UK. ISBN 0-19-857356-1. 627 pp.	ENG	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	lamproie de rivière	Nijssen, H.; de Groot, S.J. (1987). De vissen van Nederland: systematische indeling, historisch overzicht, het ontstaan van de viskweek, uitheemse vissoorten, determineersleutels, beschrijvingen, afbeeldingen, literatuur, van alle in Nederlandse wateren voor komende zee- en zoetwatervissoorten [Fishes of the Netherlands: systematic classification, historical overview, origins of fish culture, non-indigenous species, determination keys, descriptions, drawings, literature references on all marine and freshwater fish species living in Dutch waters]. KNNV Uitgeverij: Utrecht, The Netherlands. ISBN 90-5011-006-1. 224 pp.	FRA	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	lamproie fluviatile	de Groot, B.; Dijkema, R.; Redant, F. (1988). Fish, shells and shellfish: an illustrated guide with descriptions, supply times and recipes of more than 400 sea and freshwater species [Vis, schelp- en schaaldieren: een geïllustreerde gids met de beschrijvingen, aanvoertijden en bereidingswijzen van ruim 400 soorten uit zee en zoet water]. Spectrum: Utrecht, The Netherlands. ISBN 90-274-20203. 180 pp. 	FRA	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	llysywen bendoll yr afon	PESI (A Pan-European Species directories Infrastructure) focal points	WEL	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	minóg rzeczny	PESI (A Pan-European Species directories Infrastructure) focal points	POL	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	rečni piskur	PESI (A Pan-European Species directories Infrastructure) focal points	SLV	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	rečni piškur	PESI (A Pan-European Species directories Infrastructure) focal points	SLV	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	river lamprey	Nijssen, H.; de Groot, S.J. (1987). De vissen van Nederland: systematische indeling, historisch overzicht, het ontstaan van de viskweek, uitheemse vissoorten, determineersleutels, beschrijvingen, afbeeldingen, literatuur, van alle in Nederlandse wateren voor komende zee- en zoetwatervissoorten [Fishes of the Netherlands: systematic classification, historical overview, origins of fish culture, non-indigenous species, determination keys, descriptions, drawings, literature references on all marine and freshwater fish species living in Dutch waters]. KNNV Uitgeverij: Utrecht, The Netherlands. ISBN 90-5011-006-1. 224 pp.	ENG	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	rivierlamprei	de Groot, B.; Dijkema, R.; Redant, F. (1988). Fish, shells and shellfish: an illustrated guide with descriptions, supply times and recipes of more than 400 sea and freshwater species [Vis, schelp- en schaaldieren: een geïllustreerde gids met de beschrijvingen, aanvoertijden en bereidingswijzen van ruim 400 soorten uit zee en zoet water]. Spectrum: Utrecht, The Netherlands. ISBN 90-274-20203. 180 pp. 	DUT	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	rivierprik	Nijssen, H.; de Groot, S.J. (1987). De vissen van Nederland: systematische indeling, historisch overzicht, het ontstaan van de viskweek, uitheemse vissoorten, determineersleutels, beschrijvingen, afbeeldingen, literatuur, van alle in Nederlandse wateren voor komende zee- en zoetwatervissoorten [Fishes of the Netherlands: systematic classification, historical overview, origins of fish culture, non-indigenous species, determination keys, descriptions, drawings, literature references on all marine and freshwater fish species living in Dutch waters]. KNNV Uitgeverij: Utrecht, The Netherlands. ISBN 90-5011-006-1. 224 pp.	DUT	1
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	stone eel	PESI (A Pan-European Species directories Infrastructure) focal points	ENG	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	upinė nėgė	PESI (A Pan-European Species directories Infrastructure) focal points	LIT	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	Ποταμολάμπραινα	PESI (A Pan-European Species directories Infrastructure) focal points	GRE	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	Європейська річкова мінога	PESI (A Pan-European Species directories Infrastructure) focal points	UKR	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	Мінога європейська річкова	PESI (A Pan-European Species directories Infrastructure) focal points	UKR	0
urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101172	urn:lsid:marinespecies.org:taxname:101167		Lampetra fluviatilis	Lampetra fluviatilis	Lampetra			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lampetra		fluviatilis		Species	(Linnaeus, 1758)	ICZN	accepted		2017-08-09	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lampetra fluviatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101172						1	1	0		1	речная минога 	PESI (A Pan-European Species directories Infrastructure) focal points	RUS	0
urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101168		Lethenteron camtschaticum	Lethenteron camtschaticum	Lethenteron			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lethenteron		camtschaticum		Species	(Tilesius, 1811)	ICZN	accepted		2010-05-06	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lethenteron camtschaticum (Tilesius, 1811). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173						1	1			1	arctic lamprey	PESI (A Pan-European Species directories Infrastructure) focal points	ENG	0
urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101173	urn:lsid:marinespecies.org:taxname:101168		Lethenteron camtschaticum	Lethenteron camtschaticum	Lethenteron			Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Lethenteron		camtschaticum		Species	(Tilesius, 1811)	ICZN	accepted		2010-05-06	Froese, R. and D. Pauly. Editors. (2023). FishBase. Lethenteron camtschaticum (Tilesius, 1811). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173						1	1			1	arktisches Neunauge	PESI (A Pan-European Species directories Infrastructure) focal points	DEU	0
